archivo,label
bago_highway_12_066.jpg,"{'DNoHelmet', 'DHelmet'}"
bago_highway_12_067.jpg,"{'DNoHelmet', 'DHelmet'}"
bago_highway_12_068.jpg,"{'DNoHelmet', 'DHelmet'}"
bago_highway_12_069.jpg,"{'DNoHelmet', 'DHelmet'}"
bago_highway_12_070.jpg,"{'DNoHelmet', 'DHelmet'}"
bago_highway_12_071.jpg,"{'DNoHelmet', 'DHelmet'}"
bago_highway_12_072.jpg,"{'DNoHelmet', 'DHelmet'}"
bago_highway_12_073.jpg,"{'DNoHelmet', 'DHelmet'}"
bago_highway_12_074.jpg,"{'DNoHelmet', 'DHelmet'}"
bago_highway_12_075.jpg,"{'DNoHelmet', 'DHelmet'}"
bago_highway_12_076.jpg,"{'DNoHelmet', 'DHelmet'}"
bago_highway_12_077.jpg,{'DHelmet'}
bago_highway_12_078.jpg,{'DHelmet'}
bago_highway_12_079.jpg,{'DHelmet'}
bago_highway_12_080.jpg,{'DHelmet'}
bago_highway_12_081.jpg,{'DHelmet'}
bago_highway_12_082.jpg,{'DHelmet'}
bago_highway_12_083.jpg,{'DHelmet'}
bago_highway_12_084.jpg,{'DHelmet'}
bago_highway_12_085.jpg,{'DHelmet'}
bago_highway_12_086.jpg,{'DHelmet'}
bago_highway_12_087.jpg,{'DHelmet'}
bago_highway_12_088.jpg,{'DHelmet'}
bago_highway_12_089.jpg,{'DHelmet'}
bago_highway_12_090.jpg,{'DHelmet'}
bago_highway_12_091.jpg,{'DHelmet'}
bago_highway_12_092.jpg,{'DHelmet'}
bago_highway_12_093.jpg,{'DHelmet'}
bago_highway_12_094.jpg,{'DHelmet'}
bago_highway_12_095.jpg,{'DHelmet'}
bago_highway_12_096.jpg,{'DHelmet'}
bago_highway_12_097.jpg,{'DHelmet'}
bago_highway_12_098.jpg,{'DHelmet'}
bago_highway_12_099.jpg,{'DHelmet'}
bago_highway_12_100.jpg,{'DHelmet'}
bago_highway_13_005.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_006.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_007.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_008.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_009.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_010.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_011.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_012.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_013.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_014.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_015.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_016.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_017.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_018.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_019.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_020.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_021.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_022.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_023.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_024.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_025.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_026.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_027.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_028.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_029.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_030.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_031.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_032.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_033.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_034.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_035.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_036.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_037.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_038.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_039.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_040.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_041.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_042.jpg,"{'DNoHelmet', 'DHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_043.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_044.jpg,{'DNoHelmet'}
bago_highway_13_045.jpg,{'DNoHelmet'}
bago_highway_13_046.jpg,{'DNoHelmet'}
bago_highway_13_047.jpg,{'DNoHelmet'}
bago_highway_13_048.jpg,{'DNoHelmet'}
bago_highway_13_049.jpg,{'DNoHelmet'}
bago_highway_13_050.jpg,{'DNoHelmet'}
bago_highway_13_051.jpg,{'DNoHelmet'}
bago_highway_13_052.jpg,{'DNoHelmet'}
bago_highway_13_053.jpg,{'DNoHelmet'}
bago_highway_13_054.jpg,{'DNoHelmet'}
bago_highway_13_055.jpg,{'DNoHelmet'}
bago_highway_13_056.jpg,{'DNoHelmet'}
bago_highway_13_057.jpg,{'DNoHelmet'}
bago_highway_13_058.jpg,{'DNoHelmet'}
bago_highway_13_059.jpg,{'DNoHelmet'}
bago_highway_13_060.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_061.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_062.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_063.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_064.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_065.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_066.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_067.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_068.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_069.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_070.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_071.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_072.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_073.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_074.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_075.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_076.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_077.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_078.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_079.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_080.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_081.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_082.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_083.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_084.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_13_085.jpg,"{'DNoHelmet', 'DHelmetP1Helmet'}"
bago_highway_14_037.jpg,{'DHelmetP1Helmet'}
bago_highway_14_038.jpg,{'DHelmetP1Helmet'}
bago_highway_14_039.jpg,{'DHelmetP1Helmet'}
bago_highway_14_040.jpg,{'DHelmetP1Helmet'}
bago_highway_14_041.jpg,{'DHelmetP1Helmet'}
bago_highway_14_042.jpg,{'DHelmetP1Helmet'}
bago_highway_14_043.jpg,{'DHelmetP1Helmet'}
bago_highway_14_044.jpg,{'DHelmetP1Helmet'}
bago_highway_14_045.jpg,{'DHelmetP1Helmet'}
bago_highway_14_046.jpg,{'DHelmetP1Helmet'}
bago_highway_14_047.jpg,{'DHelmetP1Helmet'}
bago_highway_14_048.jpg,{'DHelmetP1Helmet'}
bago_highway_14_049.jpg,{'DHelmetP1Helmet'}
bago_highway_14_050.jpg,{'DHelmetP1Helmet'}
bago_highway_14_051.jpg,{'DHelmetP1Helmet'}
bago_highway_14_052.jpg,{'DHelmetP1Helmet'}
bago_highway_14_053.jpg,{'DHelmetP1Helmet'}
bago_highway_14_054.jpg,{'DHelmetP1Helmet'}
bago_highway_14_055.jpg,{'DHelmetP1Helmet'}
bago_highway_14_056.jpg,{'DHelmetP1Helmet'}
bago_highway_14_057.jpg,{'DHelmetP1Helmet'}
bago_highway_15_002.jpg,{'DHelmet'}
bago_highway_15_003.jpg,{'DHelmet'}
bago_highway_15_004.jpg,{'DHelmet'}
bago_highway_15_005.jpg,{'DHelmet'}
bago_highway_15_006.jpg,{'DHelmet'}
bago_highway_15_007.jpg,{'DHelmet'}
bago_highway_15_008.jpg,{'DHelmet'}
bago_highway_15_009.jpg,{'DHelmet'}
bago_highway_15_010.jpg,{'DHelmet'}
bago_highway_15_011.jpg,{'DHelmet'}
bago_highway_15_012.jpg,{'DHelmet'}
bago_highway_15_013.jpg,{'DHelmet'}
bago_highway_15_014.jpg,{'DHelmet'}
bago_highway_15_015.jpg,{'DHelmet'}
bago_highway_15_016.jpg,"{'DNoHelmet', 'DHelmet'}"
bago_highway_15_017.jpg,"{'DNoHelmet', 'DHelmet'}"
bago_highway_15_018.jpg,"{'DNoHelmet', 'DHelmet'}"
bago_highway_15_019.jpg,"{'DNoHelmet', 'DHelmet'}"
bago_highway_15_020.jpg,{'DNoHelmet'}
bago_highway_15_021.jpg,{'DNoHelmet'}
bago_highway_15_022.jpg,{'DNoHelmet'}
bago_highway_15_023.jpg,{'DNoHelmet'}
bago_highway_15_024.jpg,{'DNoHelmet'}
bago_highway_15_025.jpg,{'DNoHelmet'}
bago_highway_15_026.jpg,{'DNoHelmet'}
bago_highway_15_027.jpg,{'DNoHelmet'}
bago_highway_15_028.jpg,{'DNoHelmet'}
bago_highway_15_029.jpg,{'DNoHelmet'}
bago_highway_15_030.jpg,{'DNoHelmet'}
bago_highway_15_031.jpg,{'DNoHelmet'}
bago_highway_15_032.jpg,{'DNoHelmet'}
bago_highway_15_033.jpg,{'DNoHelmet'}
bago_highway_15_034.jpg,{'DNoHelmet'}
bago_highway_15_035.jpg,{'DNoHelmet'}
bago_highway_15_036.jpg,{'DNoHelmet'}
bago_highway_15_037.jpg,{'DNoHelmet'}
bago_highway_15_080.jpg,{'DNoHelmet'}
bago_highway_15_081.jpg,{'DNoHelmet'}
bago_highway_15_082.jpg,{'DNoHelmet'}
bago_highway_15_083.jpg,{'DNoHelmet'}
bago_highway_15_084.jpg,{'DNoHelmet'}
bago_highway_15_085.jpg,{'DNoHelmet'}
bago_highway_15_086.jpg,{'DNoHelmet'}
bago_highway_15_087.jpg,{'DNoHelmet'}
bago_highway_15_088.jpg,{'DNoHelmet'}
bago_highway_15_089.jpg,{'DNoHelmet'}
bago_highway_15_090.jpg,{'DNoHelmet'}
bago_highway_15_091.jpg,{'DNoHelmet'}
bago_highway_15_092.jpg,{'DNoHelmet'}
bago_highway_15_093.jpg,{'DNoHelmet'}
bago_highway_15_094.jpg,{'DNoHelmet'}
bago_highway_15_095.jpg,{'DNoHelmet'}
bago_highway_15_096.jpg,{'DNoHelmet'}
bago_highway_15_097.jpg,{'DNoHelmet'}
bago_highway_15_098.jpg,{'DNoHelmet'}
bago_highway_15_099.jpg,{'DNoHelmet'}
bago_highway_15_100.jpg,{'DNoHelmet'}
bago_highway_16_002.jpg,{'DHelmet'}
bago_highway_16_003.jpg,{'DHelmet'}
bago_highway_16_004.jpg,{'DHelmet'}
bago_highway_16_007.jpg,{'DHelmet'}
bago_highway_16_008.jpg,{'DHelmet'}
bago_highway_16_009.jpg,{'DHelmet'}
bago_highway_16_010.jpg,{'DHelmet'}
bago_highway_16_011.jpg,{'DHelmet'}
bago_highway_16_012.jpg,{'DHelmet'}
bago_highway_16_013.jpg,{'DHelmet'}
bago_highway_16_014.jpg,{'DHelmet'}
bago_highway_16_015.jpg,{'DHelmet'}
bago_highway_16_016.jpg,{'DHelmet'}
bago_highway_16_017.jpg,{'DHelmet'}
bago_highway_16_018.jpg,{'DHelmet'}
bago_highway_16_060.jpg,{'DHelmet'}
bago_highway_16_061.jpg,{'DHelmet'}
bago_highway_16_062.jpg,{'DHelmet'}
bago_highway_16_063.jpg,{'DHelmet'}
bago_highway_16_064.jpg,{'DHelmet'}
bago_highway_16_065.jpg,{'DHelmet'}
bago_highway_16_066.jpg,{'DHelmet'}
bago_highway_16_067.jpg,{'DHelmet'}
bago_highway_16_068.jpg,{'DHelmet'}
bago_highway_16_069.jpg,{'DHelmet'}
bago_highway_16_070.jpg,{'DHelmet'}
